Kingdom,Phylum,Class,Order,Family,Genus,Species
Eukaryota,Chordata,Amphibia,Anura,Centrolenidae,Cochranella,NA
Eukaryota,Chordata,Amphibia,Anura,Centrolenidae,Espadarana,Espadarana
Eukaryota,Chordata,Amphibia,Anura,Centrolenidae,Espadarana,NA
Eukaryota,Chordata,Amphibia,Anura,Centrolenidae,Hyalinobatrachium,Hyalinobatrachium
Eukaryota,Chordata,Amphibia,Anura,Centrolenidae,Hyalinobatrachium,NA
Eukaryota,Chordata,Amphibia,Anura,Centrolenidae,Ikakogi,Ikakogi
Eukaryota,Chordata,Amphibia,Anura,Centrolenidae,NA,NA
Eukaryota,Chordata,Amphibia,Anura,Centrolenidae,Nymphargus,NA
Eukaryota,Chordata,Amphibia,Anura,Centrolenidae,Nymphargus,Nymphargus
Eukaryota,Chordata,Amphibia,Anura,Centrolenidae,Rulyrana,NA
Eukaryota,Chordata,Amphibia,Anura,Centrolenidae,Rulyrana,Rulyrana
Eukaryota,Chordata,Amphibia,Anura,Centrolenidae,Sachatamia,Sachatamia
Eukaryota,Chordata,Amphibia,Anura,Centrolenidae,Teratohyla,NA
Eukaryota,Chordata,Amphibia,Anura,Centrolenidae,Teratohyla,Teratohyla
Eukaryota,Chordata,Amphibia,Anura,Centrolenidae,Vitreorana,Vitreorana
Eukaryota,Chordata,Amphibia,Anura,Ceratobatrachidae,Alcalus,Alcalus
Eukaryota,Chordata,Amphibia,Anura,Ceratobatrachidae,Cornufer,Cornufer
Eukaryota,Chordata,Amphibia,Anura,Ceratobatrachidae,Liurana,Liurana
Eukaryota,Chordata,Amphibia,Anura,Ceratobatrachidae,NA,NA
Eukaryota,Chordata,Amphibia,Anura,Ceratobatrachidae,Platymantis,NA
Eukaryota,Chordata,Amphibia,Anura,Ceratobatrachidae,Platymantis,Platymantis
Eukaryota,Chordata,Amphibia,Anura,Ceratophryidae,Ceratophrys,Ceratophrys
Eukaryota,Chordata,Amphibia,Anura,Ceratophryidae,Chacophrys,Chacophrys
Eukaryota,Chordata,Amphibia,Anura,Ceratophryidae,Lepidobatrachus,Lepidobatrachus
Eukaryota,Chordata,Amphibia,Anura,Ceratophryidae,Telmatobius,Telmatobius
Eukaryota,Chordata,Amphibia,Anura,Craugastoridae,Barycholos,Barycholos
Eukaryota,Chordata,Amphibia,Anura,Craugastoridae,Bryophryne,Bryophryne
Eukaryota,Chordata,Amphibia,Anura,Craugastoridae,Bryophryne,NA
Eukaryota,Chordata,Amphibia,Anura,Craugastoridae,Ceuthomantis,Ceuthomantis
Eukaryota,Chordata,Amphibia,Anura,Craugastoridae,Craugastor,Craugastor
Eukaryota,Chordata,Amphibia,Anura,Craugastoridae,Craugastor,NA
Eukaryota,Chordata,Amphibia,Anura,Craugastoridae,Euparkerella,Euparkerella
Eukaryota,Chordata,Amphibia,Anura,Craugastoridae,Haddadus,Haddadus
Eukaryota,Chordata,Amphibia,Anura,Craugastoridae,Holoaden,Holoaden
Eukaryota,Chordata,Amphibia,Anura,Craugastoridae,Microkayla,Microkayla
Eukaryota,Chordata,Amphibia,Anura,Craugastoridae,Noblella,Noblella
Eukaryota,Chordata,Amphibia,Anura,Craugastoridae,Psychrophrynella,Psychrophrynella
Eukaryota,Chordata,Amphibia,Anura,Craugastoridae,Qosqophryne,Qosqophryne
Eukaryota,Chordata,Amphibia,Anura,Cycloramphidae,Cycloramphus,Cycloramphus
Eukaryota,Chordata,Amphibia,Anura,Cycloramphidae,Limnomedusa,Limnomedusa
Eukaryota,Chordata,Amphibia,Anura,Cycloramphidae,Thoropa,Thoropa
Eukaryota,Chordata,Amphibia,Anura,Cycloramphidae,Zachaenus,Zachaenus
Eukaryota,Chordata,Amphibia,Anura,Dendrobatidae,Adelphobates,Adelphobates
Eukaryota,Chordata,Amphibia,Anura,Dendrobatidae,Allobates,Allobates
Eukaryota,Chordata,Amphibia,Anura,Dendrobatidae,Allobates,NA
Eukaryota,Chordata,Amphibia,Anura,Dendrobatidae,Ameerega,Ameerega
Eukaryota,Chordata,Amphibia,Anura,Dendrobatidae,Ameerega,NA
Eukaryota,Chordata,Amphibia,Anura,Dendrobatidae,Andinobates,Andinobates
Eukaryota,Chordata,Amphibia,Anura,Dendrobatidae,Andinobates,NA
Eukaryota,Chordata,Amphibia,Anura,Dendrobatidae,Anomaloglossus,Anomaloglossus
Eukaryota,Chordata,Amphibia,Anura,Dendrobatidae,Aromobates,Aromobates
Eukaryota,Chordata,Amphibia,Anura,Dendrobatidae,Aromobates,NA
Eukaryota,Chordata,Amphibia,Anura,Dendrobatidae,Colostethus,Colostethus
Eukaryota,Chordata,Amphibia,Anura,Dendrobatidae,Colostethus,NA
Eukaryota,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,Dendrobates
Eukaryota,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,NA
Eukaryota,Chordata,Amphibia,Anura,Dendrobatidae,Ectopoglossus,Ectopoglossus
Eukaryota,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,Epipedobates
Eukaryota,Chordata,Amphibia,Anura,Dendrobatidae,Epipedobates,NA
Eukaryota,Chordata,Amphibia,Anura,Dendrobatidae,Excidobates,Excidobates
Eukaryota,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,Hyloxalus
Eukaryota,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,NA
Eukaryota,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,Leucostethus
Eukaryota,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,NA
Eukaryota,Chordata,Amphibia,Anura,Dendrobatidae,Mannophryne,Mannophryne
Eukaryota,Chordata,Amphibia,Anura,Dendrobatidae,Mannophryne,NA
Eukaryota,Chordata,Amphibia,Anura,Dendrobatidae,NA,NA
Eukaryota,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,NA
Eukaryota,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,Oophaga
Eukaryota,Chordata,Amphibia,Anura,Dendrobatidae,Paruwrobates,Paruwrobates
Eukaryota,Chordata,Amphibia,Anura,Dendrobatidae,Phyllobates,Phyllobates
Eukaryota,Chordata,Amphibia,Anura,Dendrobatidae,Ranitomeya,Ranitomeya
Eukaryota,Chordata,Amphibia,Anura,Dendrobatidae,Rheobates,NA
Eukaryota,Chordata,Amphibia,Anura,Dendrobatidae,Rheobates,Rheobates
Eukaryota,Chordata,Amphibia,Anura,Dendrobatidae,Silverstoneia,NA
Eukaryota,Chordata,Amphibia,Anura,Dendrobatidae,Silverstoneia,Silverstoneia
Eukaryota,Chordata,Amphibia,Anura,Dicroglossidae,Allopaa,Allopaa
Eukaryota,Chordata,Amphibia,Anura,Dicroglossidae,Chrysopaa,Chrysopaa
Eukaryota,Chordata,Amphibia,Anura,Dicroglossidae,Euphlyctis,Euphlyctis
Eukaryota,Chordata,Amphibia,Anura,Dicroglossidae,Euphlyctis,NA
Eukaryota,Chordata,Amphibia,Anura,Dicroglossidae,Fejervarya,Fejervarya
Eukaryota,Chordata,Amphibia,Anura,Dicroglossidae,Fejervarya,NA
Eukaryota,Chordata,Amphibia,Anura,Dicroglossidae,Hoplobatrachus,Hoplobatrachus
Eukaryota,Chordata,Amphibia,Anura,Dicroglossidae,Hoplobatrachus,NA
Eukaryota,Chordata,Amphibia,Anura,Dicroglossidae,Ingerana,Ingerana
Eukaryota,Chordata,Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes
Eukaryota,Chordata,Amphibia,Anura,Dicroglossidae,Limnonectes,NA
Eukaryota,Chordata,Amphibia,Anura,Dicroglossidae,Minervarya,Minervarya
Eukaryota,Chordata,Amphibia,Anura,Dicroglossidae,Minervarya,NA
Eukaryota,Chordata,Amphibia,Anura,Dicroglossidae,NA,NA
Eukaryota,Chordata,Amphibia,Anura,Dicroglossidae,Nannophrys,Nannophrys
Eukaryota,Chordata,Amphibia,Anura,Dicroglossidae,Nanorana,NA
Eukaryota,Chordata,Amphibia,Anura,Dicroglossidae,Nanorana,Nanorana
Eukaryota,Chordata,Amphibia,Anura,Dicroglossidae,Occidozyga,NA
Eukaryota,Chordata,Amphibia,Anura,Dicroglossidae,Occidozyga,Occidozyga
Eukaryota,Chordata,Amphibia,Anura,Dicroglossidae,Occidozyga,Phrynoglossus
Eukaryota,Chordata,Amphibia,Anura,Dicroglossidae,Phrynoderma,Phrynoderma
Eukaryota,Chordata,Amphibia,Anura,Dicroglossidae,Phrynoglossus,Phrynoglossus
Eukaryota,Chordata,Amphibia,Anura,Dicroglossidae,Quasipaa,NA
Eukaryota,Chordata,Amphibia,Anura,Dicroglossidae,Quasipaa,Quasipaa
Eukaryota,Chordata,Amphibia,Anura,Dicroglossidae,Sphaerotheca,NA
Eukaryota,Chordata,Amphibia,Anura,Dicroglossidae,Sphaerotheca,Sphaerotheca
Eukaryota,Chordata,Amphibia,Anura,Eleutherodactylidae,Adelophryne,Adelophryne
Eukaryota,Chordata,Amphibia,Anura,Eleutherodactylidae,Diasporus,Diasporus
Eukaryota,Chordata,Amphibia,Anura,Eleutherodactylidae,Diasporus,NA
Eukaryota,Chordata,Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus
Eukaryota,Chordata,Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,NA
Eukaryota,Chordata,Amphibia,Anura,Eleutherodactylidae,Phyzelaphryne,Phyzelaphryne
Eukaryota,Chordata,Amphibia,Anura,Heleophrynidae,Heleophryne,Heleophryne
Eukaryota,Chordata,Amphibia,Anura,Hemiphractidae,Cryptobatrachus,Cryptobatrachus
Eukaryota,Chordata,Amphibia,Anura,Hemiphractidae,Flectonotus,Flectonotus
Eukaryota,Chordata,Amphibia,Anura,Hemiphractidae,Fritziana,Fritziana
Eukaryota,Chordata,Amphibia,Anura,Hemiphractidae,Fritziana,NA
Eukaryota,Chordata,Amphibia,Anura,Hemiphractidae,Gastrotheca,Gastrotheca
Eukaryota,Chordata,Amphibia,Anura,Hemiphractidae,Gastrotheca,NA
Eukaryota,Chordata,Amphibia,Anura,Hemiphractidae,Hemiphractus,Hemiphractus
Eukaryota,Chordata,Amphibia,Anura,Hemiphractidae,NA,NA
Eukaryota,Chordata,Amphibia,Anura,Hemiphractidae,Stefania,Stefania
Eukaryota,Chordata,Amphibia,Anura,Hemisotidae,Hemisus,Hemisus
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Acris,Acris
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Agalychnis,Agalychnis
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Aplastodiscus,Aplastodiscus
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Aplastodiscus,NA
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Atlantihyla,Atlantihyla
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Atlantihyla,NA
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Boana,Boana
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Boana,NA
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Bokermannohyla,Bokermannohyla
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Bokermannohyla,NA
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Bromeliohyla,Bromeliohyla
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Charadrahyla,Charadrahyla
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Corythomantis,Corythomantis
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Cruziohyla,Cruziohyla
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Cyclorana,Cyclorana
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Dendropsophus,Dendropsophus
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Dendropsophus,NA
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Dryaderces,Dryaderces
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Dryophytes,Dryophytes
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Dryophytes,NA
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Duellmanohyla,Duellmanohyla
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Ecnomiohyla,Ecnomiohyla
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Exerodonta,Exerodonta
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Exerodonta,NA
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Hyla,Hyla
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Hyla,NA
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Hylomantis,Hylomantis
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Hyloscirtus,Hyloscirtus
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Hyloscirtus,NA
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Hypsiboas,Hypsiboas
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Isthmohyla,Isthmohyla
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Itapotihyla,Itapotihyla
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Litoria,Litoria
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Lysapsus,Lysapsus
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Lysapsus,NA
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Megastomatohyla,Megastomatohyla
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Myersiohyla,Myersiohyla
Eukaryota,Chordata,Amphibia,Anura,Hylidae,NA,NA
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Nesorohyla,Nesorohyla
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Nyctimantis,NA
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Nyctimantis,Nyctimantis
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Nyctimystes,Nyctimystes
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Ololygon,Ololygon
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Osteocephalus,NA
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Osteocephalus,Osteocephalus
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Osteopilus,Osteopilus
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Phasmahyla,Phasmahyla
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Phrynomedusa,NA
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Phrynomedusa,Phrynomedusa
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Phyllodytes,NA
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Phyllodytes,Phyllodytes
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Phyllomedusa,Phyllomedusa
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Phytotriades,Phytotriades
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Pithecopus,NA
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Pithecopus,Pithecopus
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Plectrohyla,Plectrohyla
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Pseudacris,NA
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Pseudacris,Pseudacris
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Pseudis,NA
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Pseudis,Pseudis
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Ptychohyla,NA
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Ptychohyla,Ptychohyla
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Ranoidea,NA
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Ranoidea,Ranoidea
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Rheohyla,Rheohyla
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Sarcohyla,NA
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Sarcohyla,Sarcohyla
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Scarthyla,Scarthyla
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Scinax,NA
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Scinax,Scinax
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Smilisca,Smilisca
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Sphaenorhynchus,NA
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Sphaenorhynchus,Sphaenorhynchus
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Tepuihyla,NA
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Tepuihyla,Tepuihyla
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Tlalocohyla,Tlalocohyla
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Trachycephalus,NA
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Trachycephalus,Trachycephalus
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Triprion,Triprion
Eukaryota,Chordata,Amphibia,Anura,Hylidae,Xenohyla,Xenohyla
Eukaryota,Chordata,Amphibia,Anura,Hylodidae,Crossodactylus,Crossodactylus
Eukaryota,Chordata,Amphibia,Anura,Hylodidae,Hylodes,Hylodes
Eukaryota,Chordata,Amphibia,Anura,Hylodidae,Megaelosia,Megaelosia
Eukaryota,Chordata,Amphibia,Anura,Hylodidae,Megaelosia,NA
Eukaryota,Chordata,Amphibia,Anura,Hylodidae,NA,NA
Eukaryota,Chordata,Amphibia,Anura,Hylodidae,Phantasmarana,Phantasmarana
Eukaryota,Chordata,Amphibia,Anura,Hyperoliidae,Acanthixalus,Acanthixalus
Eukaryota,Chordata,Amphibia,Anura,Hyperoliidae,Afrixalus,Afrixalus
Eukaryota,Chordata,Amphibia,Anura,Hyperoliidae,Afrixalus,NA
Eukaryota,Chordata,Amphibia,Anura,Hyperoliidae,Alexteroon,Alexteroon
Eukaryota,Chordata,Amphibia,Anura,Hyperoliidae,Cryptothylax,Cryptothylax
Eukaryota,Chordata,Amphibia,Anura,Hyperoliidae,Heterixalus,Heterixalus
Eukaryota,Chordata,Amphibia,Anura,Hyperoliidae,Heterixalus,NA
Eukaryota,Chordata,Amphibia,Anura,Hyperoliidae,Hyperolius,Hyperolius
Eukaryota,Chordata,Amphibia,Anura,Hyperoliidae,Hyperolius,NA
Eukaryota,Chordata,Amphibia,Anura,Hyperoliidae,Kassina,Kassina
Eukaryota,Chordata,Amphibia,Anura,Hyperoliidae,Kassina,NA
Eukaryota,Chordata,Amphibia,Anura,Hyperoliidae,Kassinula,Kassinula
Eukaryota,Chordata,Amphibia,Anura,Hyperoliidae,Morerella,Morerella
Eukaryota,Chordata,Amphibia,Anura,Hyperoliidae,NA,NA
Eukaryota,Chordata,Amphibia,Anura,Hyperoliidae,Opisthothylax,Opisthothylax
Eukaryota,Chordata,Amphibia,Anura,Hyperoliidae,Paracassina,Paracassina
Eukaryota,Chordata,Amphibia,Anura,Hyperoliidae,Phlyctimantis,Phlyctimantis
Eukaryota,Chordata,Amphibia,Anura,Hyperoliidae,Semnodactylus,Semnodactylus
Eukaryota,Chordata,Amphibia,Anura,Hyperoliidae,Tachycnemis,Tachycnemis
Eukaryota,Chordata,Amphibia,Anura,Leiopelmatidae,Leiopelma,Leiopelma
Eukaryota,Chordata,Amphibia,Anura,Leptodactylidae,Adenomera,Adenomera
Eukaryota,Chordata,Amphibia,Anura,Leptodactylidae,Adenomera,NA
Eukaryota,Chordata,Amphibia,Anura,Leptodactylidae,Crossodactylodes,Crossodactylodes
Eukaryota,Chordata,Amphibia,Anura,Leptodactylidae,Edalorhina,Edalorhina
Eukaryota,Chordata,Amphibia,Anura,Leptodactylidae,Engystomops,Engystomops
Eukaryota,Chordata,Amphibia,Anura,Leptodactylidae,Engystomops,NA
Eukaryota,Chordata,Amphibia,Anura,Leptodactylidae,Hydrolaetare,Hydrolaetare
Eukaryota,Chordata,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus
Eukaryota,Chordata,Amphibia,Anura,Leptodactylidae,Leptodactylus,NA
Eukaryota,Chordata,Amphibia,Anura,Leptodactylidae,Lithodytes,Lithodytes
Eukaryota,Chordata,Amphibia,Anura,Leptodactylidae,Paratelmatobius,NA
Eukaryota,Chordata,Amphibia,Anura,Leptodactylidae,Paratelmatobius,Paratelmatobius
Eukaryota,Chordata,Amphibia,Anura,Leptodactylidae,Physalaemus,NA
Eukaryota,Chordata,Amphibia,Anura,Leptodactylidae,Physalaemus,Physalaemus
Eukaryota,Chordata,Amphibia,Anura,Leptodactylidae,Pleurodema,NA
Eukaryota,Chordata,Amphibia,Anura,Leptodactylidae,Pleurodema,Pleurodema
Eukaryota,Chordata,Amphibia,Anura,Leptodactylidae,Pseudopaludicola,NA
Eukaryota,Chordata,Amphibia,Anura,Leptodactylidae,Pseudopaludicola,Pseudopaludicola
Eukaryota,Chordata,Amphibia,Anura,Leptodactylidae,Rupirana,Rupirana
Eukaryota,Chordata,Amphibia,Anura,Leptodactylidae,Scythrophrys,NA
Eukaryota,Chordata,Amphibia,Anura,Leptodactylidae,Scythrophrys,Scythrophrys
Eukaryota,Chordata,Amphibia,Anura,Limnodynastidae,Lechriodus,Lechriodus
Eukaryota,Chordata,Amphibia,Anura,Limnodynastidae,Limnodynastes,Limnodynastes
Eukaryota,Chordata,Amphibia,Anura,Limnodynastidae,Mixophyes,Mixophyes
Eukaryota,Chordata,Amphibia,Anura,Limnodynastidae,Mixophyes,NA
Eukaryota,Chordata,Amphibia,Anura,Limnodynastidae,Neobatrachus,Neobatrachus
Eukaryota,Chordata,Amphibia,Anura,Limnodynastidae,Notaden,Notaden
Eukaryota,Chordata,Amphibia,Anura,Mantellidae,Aglyptodactylus,Aglyptodactylus
Eukaryota,Chordata,Amphibia,Anura,Mantellidae,Blommersia,Blommersia
Eukaryota,Chordata,Amphibia,Anura,Mantellidae,Blommersia,NA
Eukaryota,Chordata,Amphibia,Anura,Mantellidae,Boehmantis,Boehmantis
Eukaryota,Chordata,Amphibia,Anura,Mantellidae,Boophis,Boophis
Eukaryota,Chordata,Amphibia,Anura,Mantellidae,Boophis,NA
Eukaryota,Chordata,Amphibia,Anura,Mantellidae,Gephyromantis,Gephyromantis
Eukaryota,Chordata,Amphibia,Anura,Mantellidae,Gephyromantis,NA
Eukaryota,Chordata,Amphibia,Anura,Mantellidae,Guibemantis,Guibemantis
Eukaryota,Chordata,Amphibia,Anura,Mantellidae,Guibemantis,NA
Eukaryota,Chordata,Amphibia,Anura,Mantellidae,Laliostoma,Laliostoma
Eukaryota,Chordata,Amphibia,Anura,Mantellidae,Mantella,Mantella
Eukaryota,Chordata,Amphibia,Anura,Mantellidae,Mantella,NA
Eukaryota,Chordata,Amphibia,Anura,Mantellidae,Mantidactylus,Mantidactylus
Eukaryota,Chordata,Amphibia,Anura,Mantellidae,Mantidactylus,NA
Eukaryota,Chordata,Amphibia,Anura,Mantellidae,NA,NA
Eukaryota,Chordata,Amphibia,Anura,Mantellidae,Spinomantis,Spinomantis
Eukaryota,Chordata,Amphibia,Anura,Mantellidae,Tsingymantis,Tsingymantis
Eukaryota,Chordata,Amphibia,Anura,Mantellidae,Wakea,Wakea
Eukaryota,Chordata,Amphibia,Anura,Megophryidae,Boulenophrys,Boulenophrys
Eukaryota,Chordata,Amphibia,Anura,Megophryidae,Brachytarsophrys,Brachytarsophrys
Eukaryota,Chordata,Amphibia,Anura,Megophryidae,Brachytarsophrys,NA
Eukaryota,Chordata,Amphibia,Anura,Megophryidae,Leptobrachella,Leptobrachella
Eukaryota,Chordata,Amphibia,Anura,Megophryidae,Leptobrachium,Leptobrachium
Eukaryota,Chordata,Amphibia,Anura,Megophryidae,Leptobrachium,NA
Eukaryota,Chordata,Amphibia,Anura,Megophryidae,Leptolalax,Leptolalax
Eukaryota,Chordata,Amphibia,Anura,Megophryidae,Megophrys,Megophrys
Eukaryota,Chordata,Amphibia,Anura,Megophryidae,Megophrys,NA
Eukaryota,Chordata,Amphibia,Anura,Megophryidae,NA,NA
Eukaryota,Chordata,Amphibia,Anura,Megophryidae,Ophryophryne,Ophryophryne
Eukaryota,Chordata,Amphibia,Anura,Megophryidae,Oreolalax,NA
Eukaryota,Chordata,Amphibia,Anura,Megophryidae,Oreolalax,Oreolalax
Eukaryota,Chordata,Amphibia,Anura,Megophryidae,Panophrys,NA
Eukaryota,Chordata,Amphibia,Anura,Megophryidae,Panophrys,Panophrys
Eukaryota,Chordata,Amphibia,Anura,Megophryidae,Scutiger,NA
Eukaryota,Chordata,Amphibia,Anura,Megophryidae,Scutiger,Scutiger
Eukaryota,Chordata,Amphibia,Anura,Megophryidae,Xenophrys,NA
Eukaryota,Chordata,Amphibia,Anura,Megophryidae,Xenophrys,Xenophrys
Eukaryota,Chordata,Amphibia,Anura,Micrixalidae,Micrixalus,Micrixalus
Eukaryota,Chordata,Amphibia,Anura,Micrixalidae,Micrixalus,NA
Eukaryota,Chordata,Amphibia,Anura,Microhylidae,Adelastes,Adelastes
Eukaryota,Chordata,Amphibia,Anura,Microhylidae,Albericus,Albericus
Eukaryota,Chordata,Amphibia,Anura,Microhylidae,Anilany,Anilany
Eukaryota,Chordata,Amphibia,Anura,Microhylidae,Anodonthyla,Anodonthyla
Eukaryota,Chordata,Amphibia,Anura,Microhylidae,Aphantophryne,Aphantophryne
Eukaryota,Chordata,Amphibia,Anura,Microhylidae,Arcovomer,Arcovomer
Eukaryota,Chordata,Amphibia,Anura,Microhylidae,Asterophrys,Asterophrys
Eukaryota,Chordata,Amphibia,Anura,Microhylidae,Austrochaperina,Austrochaperina
Eukaryota,Chordata,Amphibia,Anura,Microhylidae,Barygenys,Barygenys
Eukaryota,Chordata,Amphibia,Anura,Microhylidae,Calluella,Calluella
Eukaryota,Chordata,Amphibia,Anura,Microhylidae,Callulops,Callulops
Eukaryota,Chordata,Amphibia,Anura,Microhylidae,Chaperina,Chaperina
Eukaryota,Chordata,Amphibia,Anura,Microhylidae,Chiasmocleis,Chiasmocleis
Eukaryota,Chordata,Amphibia,Anura,Microhylidae,Chiasmocleis,NA
Eukaryota,Chordata,Amphibia,Anura,Microhylidae,Choerophryne,Choerophryne
Eukaryota,Chordata,Amphibia,Anura,Microhylidae,Choerophryne,NA
Eukaryota,Chordata,Amphibia,Anura,Microhylidae,Cophixalus,Cophixalus
Eukaryota,Chordata,Amphibia,Anura,Microhylidae,Cophixalus,NA
Eukaryota,Chordata,Amphibia,Anura,Microhylidae,Cophyla,Cophyla
Eukaryota,Chordata,Amphibia,Anura,Microhylidae,Copiula,Copiula
Eukaryota,Chordata,Amphibia,Anura,Microhylidae,Ctenophryne,Ctenophryne
Eukaryota,Chordata,Amphibia,Anura,Microhylidae,Dasypops,Dasypops
Eukaryota,Chordata,Amphibia,Anura,Microhylidae,Dermatonotus,Dermatonotus
Eukaryota,Chordata,Amphibia,Anura,Microhylidae,Dyscophus,Dyscophus
Eukaryota,Chordata,Amphibia,Anura,Microhylidae,Dyscophus,NA
Eukaryota,Chordata,Amphibia,Anura,Microhylidae,Elachistocleis,Elachistocleis
Eukaryota,Chordata,Amphibia,Anura,Microhylidae,Elachistocleis,NA
Eukaryota,Chordata,Amphibia,Anura,Microhylidae,Gastrophryne,Gastrophryne
Eukaryota,Chordata,Amphibia,Anura,Microhylidae,Gastrophrynoides,Gastrophrynoides
Eukaryota,Chordata,Amphibia,Anura,Microhylidae,Genyophryne,Genyophryne
Eukaryota,Chordata,Amphibia,Anura,Microhylidae,Glyphoglossus,Glyphoglossus
Eukaryota,Chordata,Amphibia,Anura,Microhylidae,Hamptophryne,Hamptophryne
Eukaryota,Chordata,Amphibia,Anura,Microhylidae,Hoplophryne,Hoplophryne
Eukaryota,Chordata,Amphibia,Anura,Microhylidae,Hylophorbus,Hylophorbus
